CustomerID,Recency,Frequency,MonetaryValue,Recency_Pct,Frequency_Pct,Monetary_Pct,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Category,Country
12370.0,51,4,3541.94,0.49781055542751784,0.6540677575478221,0.8951371283705923,3,4,5,345,12,Loyal Customers,Cyprus
12371.0,45,2,1887.96,0.4694630099101175,0.34454943535376814,0.7831297533994008,3,2,4,324,9,Others,Switzerland
12372.0,72,3,1298.0400000000002,0.5996773450103711,0.5369900898824614,0.6884074671583315,3,3,4,334,10,Loyal Customers,Denmark
12373.0,311,1,364.6,0.9479142659598986,0.00023046784973496196,0.3145886148882231,1,1,2,112,4,Hibernating,Austria
12374.0,25,1,742.93,0.3265729430744411,0.00023046784973496196,0.5346854113851118,4,1,3,413,8,Others,Austria
12375.0,11,2,457.5,0.1666282553583775,0.34454943535376814,0.3823461627103019,5,2,2,522,9,Potential Loyalist,Finland
12377.0,315,2,1628.12,0.9534454943535376,0.34454943535376814,0.7457939617423369,1,2,4,124,7,Need Attention,Switzerland
12378.0,130,1,4008.62,0.7324268264577092,0.00023046784973496196,0.9147268955980641,2,1,5,215,8,Hibernating,Switzerland
12379.0,82,2,852.24,0.642774832910809,0.34454943535376814,0.5736344779903203,2,2,3,223,7,Need Attention,Belgium
12380.0,22,4,2724.8100000000004,0.28693247292002766,0.6540677575478221,0.8564185296151187,4,4,5,445,13,Champions,Belgium
12381.0,5,5,1845.3100000000004,0.08757778289928556,0.7432588153952524,0.7771375893062917,5,4,4,544,13,Champions,Norway
12383.0,185,5,1850.5600000000002,0.8061765383728969,0.7432588153952524,0.7775985250057617,1,4,4,144,9,Others,Belgium
12384.0,29,2,585.2700000000001,0.35791657063839594,0.34454943535376814,0.4521779211799954,4,2,3,423,9,Potential Loyalist,Switzerland
12386.0,338,2,401.9,0.9718829223323346,0.34454943535376814,0.3447799032035031,1,2,2,122,5,Need Attention,Australia
12388.0,16,6,2780.6600000000003,0.21733118230006915,0.7992625028808481,0.860106015210878,4,4,5,445,13,Champions,Australia
12390.0,80,1,549.84,0.6365522009679649,0.00023046784973496196,0.43443189675040333,2,1,3,213,6,Hibernating,Belgium
12391.0,22,1,439.66,0.28693247292002766,0.00023046784973496196,0.3726665130214335,4,1,2,412,7,Others,Cyprus
12393.0,72,4,1582.6000000000001,0.5996773450103711,0.6540677575478221,0.7386494584005531,3,4,4,344,11,Loyal Customers,Australia
12394.0,64,2,1272.48,0.5609587462548974,0.34454943535376814,0.684259045863102,3,2,4,324,9,Others,Belgium
12395.0,19,12,3018.63,0.25973726665130215,0.9345471306752708,0.8734731504955059,4,5,5,455,14,Champions,Belgium
12397.0,36,2,2409.9000000000005,0.41599446877160634,0.34454943535376814,0.8317584696934778,3,2,5,325,10,Others,Belgium
12398.0,46,1,1635.6599999999999,0.47660751325190137,0.00023046784973496196,0.7464853652915419,3,1,4,314,8,Others,Switzerland
12399.0,119,4,1108.65,0.7165245448259968,0.6540677575478221,0.6494584005531229,2,4,4,244,10,At Risk,Belgium
12401.0,303,1,84.3,0.9403088269186448,0.00023046784973496196,0.025120995621110854,1,1,1,111,3,Hibernating,Belgium
12402.0,323,1,225.6,0.9601290619958516,0.00023046784973496196,0.1788430513943305,1,1,1,111,3,Hibernating,Belgium
12403.0,50,1,427.7,0.48997464853652917,0.00023046784973496196,0.3648306061304448,3,1,2,312,6,Others,Denmark
12405.0,149,1,1710.3900000000003,0.7570868863793501,0.00023046784973496196,0.757778289928555,2,1,4,214,7,Hibernating,Finland
12406.0,22,2,3415.3,0.28693247292002766,0.34454943535376814,0.8902973035261581,4,2,5,425,11,Potential Loyalist,Denmark
12407.0,50,5,1708.1199999999997,0.48997464853652917,0.7432588153952524,0.7573173542290851,3,4,4,344,11,Loyal Customers,Belgium
12408.0,33,5,2888.55,0.39917031574095413,0.7432588153952524,0.867020050702927,4,4,5,445,13,Champions,Belgium
12409.0,79,3,11072.67,0.6321733118230007,0.5369900898824614,0.9799492970730583,2,3,5,235,10,Need Attention,Switzerland
12410.0,309,2,693.3299999999999,0.9453791196128141,0.34454943535376814,0.5130214335100254,1,2,3,123,6,Need Attention,Switzerland
12412.0,75,3,1226.88,0.6167319658907583,0.5369900898824614,0.6734270569255589,2,3,4,234,9,Need Attention,Denmark
12413.0,67,3,758.1,0.5826227241299838,0.5369900898824614,0.5406775754782208,3,3,3,333,9,Loyal Customers,France
12414.0,217,3,562.41,0.8471998156257202,0.5369900898824614,0.4404240608435123,1,3,3,133,7,Need Attention,Austria
12415.0,24,21,124914.53,0.315049550587693,0.9783360221249136,0.9988476607513251,4,5,5,455,14,Champions,Australia
12417.0,3,9,3649.1000000000004,0.041484212952293154,0.8944457248213874,0.9006683567642314,5,5,5,555,15,Champions,Belgium
12418.0,113,1,668.58,0.7056925558884536,0.00023046784973496196,0.5003457017746025,2,1,3,213,6,Hibernating,Switzerland
12420.0,64,1,600.3900000000001,0.5609587462548974,0.00023046784973496196,0.4613966351693939,3,1,3,313,7,Others,Cyprus
12421.0,16,4,807.0400000000001,0.21733118230006915,0.6540677575478221,0.5593454713067527,4,4,3,443,11,Champions,Spain
12422.0,96,3,803.5599999999998,0.6771145425213183,0.5369900898824614,0.5581931320580779,2,3,3,233,8,Need Attention,Australia
12423.0,1,8,1859.31,0.00023046784973496196,0.8718598755473611,0.7789813321041714,5,5,4,554,14,Champions,Belgium
12424.0,163,2,1760.9599999999996,0.7771375893062917,0.34454943535376814,0.7640009218713989,2,2,4,224,8,Need Attention,Australia
12425.0,78,1,777.1999999999999,0.6257202120304217,0.00023046784973496196,0.5475916109702696,2,1,3,213,6,Hibernating,Portugal
12426.0,195,1,582.73,0.8206960129061995,0.00023046784973496196,0.45010371053238074,1,1,3,113,5,Hibernating,Germany
12427.0,22,3,825.8,0.28693247292002766,0.5369900898824614,0.5653376353998617,4,3,3,433,10,Loyal Customers,Germany
12428.0,26,9,7956.46,0.33786586771145427,0.8944457248213874,0.9684259045863102,4,5,5,455,14,Champions,Finland
12429.0,9,4,3750.4,0.13436275639548284,0.6540677575478221,0.9057386494584005,5,4,5,545,14,Champions,Denmark
12430.0,43,1,256.4,0.4567872781746946,0.00023046784973496196,0.2083429361604056,3,1,2,312,6,Others,Norway
12431.0,36,15,6419.950000000001,0.41599446877160634,0.9564415764000922,0.9559806407006223,3,5,5,355,13,Loyal Customers,Australia
12432.0,43,5,5059.319999999999,0.4567872781746946,0.7432588153952524,0.9386955519705001,3,4,5,345,12,Loyal Customers,Norway
12433.0,1,7,13375.87,0.00023046784973496196,0.8389029730352616,0.9845586540677576,5,5,5,555,15,Champions,Norway
12434.0,85,2,806.14,0.6487669970039179,0.34454943535376814,0.5588845356072828,2,2,3,223,7,Need Attention,Australia
12435.0,80,2,7829.890000000001,0.6365522009679649,0.34454943535376814,0.9672735653376354,2,2,5,225,9,Need Attention,Denmark
12436.0,100,1,509.01000000000005,0.685180917262042,0.00023046784973496196,0.4127679188753169,2,1,3,213,6,Hibernating,Norway
12437.0,2,18,4951.41,0.021663977875086424,0.969578243834985,0.9363908734731505,5,5,5,555,15,Champions,France
12438.0,14,2,2906.8500000000004,0.20027656141968195,0.34454943535376814,0.8679419221018668,4,2,5,425,11,Potential Loyalist,Norway
12441.0,367,1,173.55,0.9868633325651072,0.00023046784973496196,0.12260889605899977,1,1,1,111,3,Hibernating,France
12442.0,3,1,172.06,0.041484212952293154,0.00023046784973496196,0.12053468541138511,5,1,1,511,7,New Customers,Spain
12444.0,21,5,5005.46,0.2804793731274487,0.7432588153952524,0.9370822770223554,4,4,5,445,13,Champions,Norway
12445.0,22,1,133.4,0.28693247292002766,0.00023046784973496196,0.07351924406545286,4,1,1,411,6,Others,Spain
12446.0,58,1,1002.3100000000001,0.5342244756856418,0.00023046784973496196,0.6174233694399631,3,1,4,314,8,Others,RSA
12447.0,243,1,476.49,0.8757778289928555,0.00023046784973496196,0.3927172159483752,1,1,2,112,4,Hibernating,Belgium
12448.0,44,1,449.4500000000001,0.4637013136667435,0.00023046784973496196,0.37681493431666285,3,1,2,312,6,Others,Spain
12449.0,22,4,4067.2900000000004,0.28693247292002766,0.6540677575478221,0.9172620419451486,4,4,5,445,13,Champions,Belgium
12450.0,156,2,197.88,0.7667665360682184,0.34454943535376814,0.14888223092878544,2,2,1,221,5,Need Attention,Spain
12451.0,11,5,9035.52,0.1666282553583775,0.7432588153952524,0.9732657294307444,5,4,5,545,14,Champions,Switzerland
12452.0,17,2,430.57,0.2316201889836368,0.34454943535376814,0.3680571560267343,4,2,2,422,8,Potential Loyalist,Switzerland
12453.0,134,1,707.0899999999999,0.7374971191518783,0.00023046784973496196,0.5199354690020742,2,1,3,213,6,Hibernating,Austria
12454.0,56,1,3528.34,0.5252362295459784,0.00023046784973496196,0.8946761926711224,3,1,5,315,9,Others,Spain
12455.0,73,6,2466.8599999999997,0.6065913805024199,0.7992625028808481,0.8352154874395021,2,4,5,245,11,At Risk,Spain
12456.0,44,3,3181.04,0.4637013136667435,0.5369900898824614,0.8815395252362296,3,3,5,335,11,Loyal Customers,Switzerland
12457.0,66,7,2363.23,0.5770914957363448,0.8389029730352616,0.8285319197971883,3,5,5,355,13,Loyal Customers,Switzerland
12458.0,71,2,947.4,0.5923023738188523,0.34454943535376814,0.6029038949066605,3,2,4,324,9,Others,Switzerland
12461.0,94,2,826.88,0.6725051855266191,0.34454943535376814,0.5660290389490666,2,2,3,223,7,Need Attention,Switzerland
12462.0,19,2,1189.5900000000001,0.25973726665130215,0.34454943535376814,0.66651302143351,4,2,4,424,10,Potential Loyalist,Spain
12463.0,53,4,1344.7800000000002,0.5123300299608204,0.6540677575478221,0.6994699239456096,3,4,4,344,11,Loyal Customers,Belgium
12464.0,10,8,1212.05,0.14980410232772529,0.8718598755473611,0.6697395713297994,5,5,4,554,14,Champions,Belgium
12465.0,17,2,742.19,0.2316201889836368,0.34454943535376814,0.5342244756856418,4,2,3,423,9,Potential Loyalist,Belgium
12468.0,188,2,729.54,0.812168702466006,0.34454943535376814,0.5293846508412077,1,2,3,123,6,Need Attention,Germany
12471.0,2,30,19788.65,0.021663977875086424,0.9896289467619267,0.9900898824613966,5,5,5,555,15,Champions,Germany
12472.0,32,7,6572.110000000001,0.39087347315049553,0.8389029730352616,0.957363447799032,4,5,5,455,14,Champions,Germany
12473.0,29,5,3928.05,0.35791657063839594,0.7432588153952524,0.9112698778520396,4,4,5,445,13,Champions,Germany
12474.0,17,18,7324.089999999999,0.2316201889836368,0.969578243834985,0.9649688868402858,4,5,5,455,14,Champions,Germany
12475.0,54,1,723.3799999999999,0.5185526619036644,0.00023046784973496196,0.527310440193593,3,1,3,313,7,Others,Germany
12476.0,16,11,6816.42,0.21733118230006915,0.9225628024890528,0.9605899976953215,4,5,5,455,14,Champions,Germany
12477.0,23,6,13219.740000000002,0.30145194745333026,0.7992625028808481,0.9840977183682876,4,4,5,445,13,Champions,Germany
12478.0,4,1,680.9900000000001,0.06199585157870477,0.00023046784973496196,0.5072597372666513,5,1,3,513,9,New Customers,Greece
12479.0,11,1,527.2,0.1666282553583775,0.00023046784973496196,0.42152569716524546,5,1,3,513,9,New Customers,Germany
12480.0,28,4,3281.6299999999997,0.35238534224475687,0.6540677575478221,0.8854574786817239,4,4,5,445,13,Champions,Germany
12481.0,23,10,5579.82,0.30145194745333026,0.9101175386033649,0.9467619267112238,4,5,5,455,14,Champions,Germany
12483.0,17,8,2484.98,0.2316201889836368,0.8718598755473611,0.8377506337865868,4,5,5,455,14,Champions,Sweden
12484.0,33,6,4527.32,0.39917031574095413,0.7992625028808481,0.9283244987324268,4,4,5,445,13,Champions,Spain
12488.0,10,3,1298.6600000000003,0.14980410232772529,0.5369900898824614,0.6888684028578014,5,3,4,534,12,Loyal Customers,France
12489.0,336,1,334.92999999999995,0.9702696473841899,0.00023046784973496196,0.2873934086194976,1,1,2,112,4,Hibernating,France
12490.0,5,10,5417.93,0.08757778289928556,0.9101175386033649,0.9439963125144042,5,5,5,555,15,Champions,France
12491.0,39,1,460.40000000000003,0.43604517169854806,0.00023046784973496196,0.3841899055081816,3,1,2,312,6,Others,France
12492.0,63,2,263.21,0.5593454713067527,0.34454943535376814,0.21203042175616502,3,2,2,322,7,Others,Germany
12493.0,166,2,433.74,0.7810555427517861,0.34454943535376814,0.3689790274256741,2,2,2,222,6,Need Attention,France
12494.0,16,7,1246.1,0.21733118230006915,0.8389029730352616,0.6771145425213183,4,5,4,454,13,Champions,France
12497.0,82,1,1043.1,0.642774832910809,0.00023046784973496196,0.630560036874856,2,1,4,214,7,Hibernating,Germany
12498.0,21,3,403.7,0.2804793731274487,0.5369900898824614,0.3459322424521779,4,3,2,432,9,Loyal Customers,Germany
12500.0,23,11,4257.820000000001,0.30145194745333026,0.9225628024890528,0.9221018667895828,4,5,5,455,14,Champions,Germany
12501.0,337,1,2169.3900000000003,0.9709610509333948,0.00023046784973496196,0.812168702466006,1,1,5,115,7,Hibernating,Germany
12502.0,96,5,3723.87,0.6771145425213183,0.7432588153952524,0.9048167780594607,2,4,5,245,11,At Risk,Spain
12504.0,18,2,482.04999999999995,0.2461396635169394,0.34454943535376814,0.3964047015441346,4,2,2,422,8,Potential Loyalist,Germany
12506.0,233,1,73.50000000000001,0.8621802258584927,0.00023046784973496196,0.018206960129061995,1,1,1,111,3,Hibernating,France
12507.0,134,3,1304.81,0.7374971191518783,0.5369900898824614,0.6902512099562111,2,3,4,234,9,Need Attention,Spain
12508.0,26,2,397.88,0.33786586771145427,0.34454943535376814,0.3417838211569486,4,2,2,422,8,Potential Loyalist,France
12509.0,284,1,176.5,0.9253284166858723,0.00023046784973496196,0.1253745102558193,1,1,1,111,3,Hibernating,France
12510.0,143,2,982.5699999999999,0.7504033187370361,0.34454943535376814,0.6130444802949988,2,2,4,224,8,Need Attention,Spain
12512.0,66,2,132.18,0.5770914957363448,0.34454943535376814,0.07259737266651302,3,2,1,321,6,Others,Israel
12513.0,113,1,612.2900000000001,0.7056925558884536,0.00023046784973496196,0.4683106706614427,2,1,3,213,6,Hibernating,France
12514.0,267,1,1017.6800000000001,0.9048167780594607,0.00023046784973496196,0.6224936621341323,1,1,4,114,6,Hibernating,Italy
12515.0,353,1,383.70000000000005,0.9734961972804794,0.00023046784973496196,0.3291080894215257,1,1,2,112,4,Hibernating,Italy
12516.0,78,2,1312.06,0.6257202120304217,0.34454943535376814,0.6916340170546209,2,2,4,224,8,Need Attention,Germany
12517.0,28,5,2481.6,0.35238534224475687,0.7432588153952524,0.8372896980871168,4,4,5,445,13,Champions,Germany
12518.0,1,5,2056.89,0.00023046784973496196,0.7432588153952524,0.800414842129523,5,4,5,545,14,Champions,Germany
12519.0,64,1,330.84000000000003,0.5609587462548974,0.00023046784973496196,0.28278405162479836,3,1,2,312,6,Others,Germany
12520.0,79,5,2634.26,0.6321733118230007,0.7432588153952524,0.8499654298225398,2,4,5,245,11,At Risk,Germany
12521.0,143,1,599.68,0.7504033187370361,0.00023046784973496196,0.460705231620189,2,1,3,213,6,Hibernating,Germany
12522.0,39,2,192.72000000000003,0.43604517169854806,0.34454943535376814,0.1435814703848813,3,2,1,321,6,Others,Germany
12523.0,19,11,1789.77,0.25973726665130215,0.9225628024890528,0.7674579396174234,4,5,4,454,13,Champions,France
12524.0,9,8,4485.719999999999,0.13436275639548284,0.8718598755473611,0.9276330951832219,5,5,5,555,15,Champions,Germany
12526.0,1,3,1316.6600000000003,0.00023046784973496196,0.5369900898824614,0.6939386955519705,5,3,4,534,12,Loyal Customers,Germany
12527.0,82,3,348.71000000000004,0.642774832910809,0.5369900898824614,0.2986863332565107,2,3,2,232,7,Need Attention,Germany
12528.0,9,6,1933.4800000000002,0.13436275639548284,0.7992625028808481,0.7868172389951602,5,4,4,544,13,Champions,Germany
12530.0,60,4,1662.28,0.54528693247292,0.6540677575478221,0.7510947222862411,3,4,4,344,11,Loyal Customers,Germany
12531.0,15,1,125.22,0.2041945148651763,0.00023046784973496196,0.06637474072366904,4,1,1,411,6,Others,Germany
12532.0,30,1,349.83000000000004,0.3708227702235538,0.00023046784973496196,0.3005300760543904,4,1,2,412,7,Others,France
12534.0,131,1,1089.18,0.7345010371053238,0.00023046784973496196,0.6439271721594838,2,1,4,214,7,Hibernating,Germany
12535.0,92,2,716.35,0.6672044249827149,0.34454943535376814,0.5254666973957133,2,2,3,223,7,Need Attention,France
12536.0,43,3,12601.830000000002,0.4567872781746946,0.5369900898824614,0.9829453791196128,3,3,5,335,11,Loyal Customers,France
12538.0,29,1,363.95,0.35791657063839594,0.00023046784973496196,0.3138972113390182,4,1,2,412,7,Others,Spain
12539.0,22,4,5568.349999999999,0.28693247292002766,0.6540677575478221,0.945840055312284,4,4,5,445,13,Champions,Spain
12540.0,20,17,13400.24,0.27425674118460475,0.9654298225397557,0.9847891219174925,4,5,5,455,14,Champions,Spain
12541.0,30,3,981.1800000000002,0.3708227702235538,0.5369900898824614,0.6118921410463241,4,3,4,434,11,Loyal Customers,Spain
12544.0,36,1,372.70000000000005,0.41599446877160634,0.00023046784973496196,0.3194284397326573,3,1,2,312,6,Others,Spain
12545.0,75,2,1000.39,0.6167319658907583,0.34454943535376814,0.6171929015902282,2,2,4,224,8,Need Attention,Spain
12546.0,47,2,1161.5,0.48259967734501036,0.34454943535376814,0.6619036644388108,3,2,4,324,9,Others,Spain
12547.0,198,2,207.8,0.824383498501959,0.34454943535376814,0.16109702696473843,1,2,1,121,4,Need Attention,Spain
12548.0,166,1,95.19999999999999,0.7810555427517861,0.00023046784973496196,0.03364830606130445,2,1,1,211,4,Hibernating,Spain
12550.0,79,1,964.83,0.6321733118230007,0.00023046784973496196,0.6072827840516248,2,1,4,214,7,Hibernating,Spain
12551.0,358,1,168.0,0.975570407928094,0.00023046784973496196,0.11546439271721595,1,1,1,111,3,Hibernating,Spain
12552.0,39,2,437.82,0.43604517169854806,0.34454943535376814,0.37128370592302373,3,2,2,322,7,Others,Italy
12553.0,8,10,3692.2799999999997,0.11684719981562572,0.9101175386033649,0.9022816317123761,5,5,5,555,15,Champions,France
12556.0,50,2,599.56,0.48997464853652917,0.34454943535376814,0.46047476377045404,3,2,3,323,8,Others,Spain
12557.0,16,5,11990.96,0.21733118230006915,0.7432588153952524,0.9813321041714681,4,4,5,445,13,Champions,Spain
12558.0,8,1,269.96000000000004,0.11684719981562572,0.00023046784973496196,0.21733118230006915,5,1,2,512,8,New Customers,USA
12559.0,311,2,561.7099999999999,0.9479142659598986,0.34454943535376814,0.44019359299377736,1,2,3,123,6,Need Attention,Germany
12560.0,5,3,2134.01,0.08757778289928556,0.5369900898824614,0.8096335561189214,5,3,5,535,13,Loyal Customers,Germany
12561.0,303,1,238.85,0.9403088269186448,0.00023046784973496196,0.19128831528001844,1,1,1,111,3,Hibernating,Germany
12562.0,8,7,3781.74,0.11684719981562572,0.8389029730352616,0.9064300530076055,5,5,5,555,15,Champions,France
12564.0,261,1,456.90000000000003,0.8955980640700623,0.00023046784973496196,0.381885227010832,1,1,2,112,4,Hibernating,France
12565.0,289,1,145.92000000000002,0.9303987093800414,0.00023046784973496196,0.08826918644849044,1,1,1,111,3,Hibernating,Saudi Arabia
12566.0,86,1,351.65,0.6526849504494123,0.00023046784973496196,0.3023738188522701,2,1,2,212,5,Hibernating,Germany
12567.0,23,10,9401.279999999999,0.30145194745333026,0.9101175386033649,0.9741876008296843,4,5,5,455,14,Champions,France
12569.0,2,32,4124.6900000000005,0.021663977875086424,0.9912422217100715,0.9193362525927633,5,5,5,555,15,Champions,Germany
12571.0,40,2,519.61,0.44272873934086193,0.34454943535376814,0.41852961511869097,3,2,3,323,8,Others,France
12572.0,9,2,1020.42,0.13436275639548284,0.34454943535376814,0.6236460013828071,5,2,4,524,11,Potential Loyalist,Germany
12573.0,227,1,160.54,0.8580318045632634,0.00023046784973496196,0.1078589536759622,1,1,1,111,3,Hibernating,France
12574.0,316,1,218.45000000000002,0.9539064300530076,0.00023046784973496196,0.17238995160175155,1,1,1,111,3,Hibernating,France
12576.0,36,5,1315.83,0.41599446877160634,0.7432588153952524,0.6932472920027656,3,4,4,344,11,Loyal Customers,Poland
12577.0,35,3,626.5999999999999,0.41230698317584696,0.5369900898824614,0.47660751325190137,3,3,3,333,9,Loyal Customers,France
12578.0,21,2,2794.5099999999998,0.2804793731274487,0.34454943535376814,0.8614888223092878,4,2,5,425,11,Potential Loyalist,Italy
12579.0,78,1,440.41999999999996,0.6257202120304217,0.00023046784973496196,0.3738188522701083,2,1,2,212,5,Hibernating,France
12580.0,247,1,415.70000000000005,0.8808481216870246,0.00023046784973496196,0.3556118921410463,1,1,2,112,4,Hibernating,Germany
12581.0,40,1,197.70999999999998,0.44272873934086193,0.00023046784973496196,0.14865176307905048,3,1,1,311,5,Others,Germany
12582.0,239,2,511.3599999999999,0.8693247292002766,0.34454943535376814,0.41368979027425673,1,2,3,123,6,Need Attention,Finland
12583.0,3,15,7281.379999999999,0.041484212952293154,0.9564415764000922,0.9647384189905508,5,5,5,555,15,Champions,France
12584.0,4,9,2338.1500000000005,0.06199585157870477,0.8944457248213874,0.8264577091495736,5,5,5,555,15,Champions,Italy
12585.0,234,2,2040.0999999999997,0.8633325651071676,0.34454943535376814,0.7976492279327034,1,2,4,124,7,Need Attention,Germany
12586.0,17,1,196.94000000000003,0.2316201889836368,0.00023046784973496196,0.14749942383037568,4,1,1,411,6,Others,Italy
12587.0,8,1,144.0,0.11684719981562572,0.00023046784973496196,0.08573404010140585,5,1,1,511,7,New Customers,Finland
12588.0,39,1,214.89999999999998,0.43604517169854806,0.00023046784973496196,0.16755012675731734,3,1,1,311,5,Others,Finland
12589.0,29,2,646.6800000000001,0.35791657063839594,0.34454943535376814,0.4881309057386495,4,2,3,423,9,Potential Loyalist,France
12590.0,211,2,9864.26,0.8377506337865868,0.34454943535376814,0.9760313436275639,1,2,5,125,8,Need Attention,Germany
12591.0,317,1,452.84999999999997,0.9545978336022125,0.00023046784973496196,0.3784282092648076,1,1,2,112,4,Hibernating,Italy
12592.0,92,2,437.6,0.6672044249827149,0.34454943535376814,0.3708227702235538,2,2,2,222,6,Need Attention,Germany
12593.0,109,3,418.0999999999999,0.7003917953445494,0.5369900898824614,0.35952984558654066,2,3,2,232,7,Need Attention,France
12594.0,38,10,3338.2200000000003,0.43051394330490894,0.9101175386033649,0.8866098179303987,3,5,5,355,13,Loyal Customers,Italy
12596.0,51,2,618.27,0.49781055542751784,0.34454943535376814,0.47107628485826225,3,2,3,323,8,Others,Spain
12597.0,19,4,3811.2199999999993,0.25973726665130215,0.6540677575478221,0.9082737958054852,4,4,5,445,13,Champions,Spain
12598.0,10,8,3023.08,0.14980410232772529,0.8718598755473611,0.8737036183452408,5,5,5,555,15,Champions,France
12599.0,29,7,1032.5800000000004,0.35791657063839594,0.8389029730352616,0.6275639548283014,4,5,4,454,13,Champions,France
12600.0,29,10,2599.04,0.35791657063839594,0.9101175386033649,0.8453560728278405,4,5,5,455,14,Champions,Germany
12601.0,190,5,577.0600000000001,0.8142429131136206,0.7432588153952524,0.44779903203503113,1,4,3,143,8,Others,Germany
12602.0,59,1,153.12,0.5386033648306061,0.00023046784973496196,0.09725743258815395,3,1,1,311,5,Others,France
12603.0,22,1,739.1999999999999,0.28693247292002766,0.00023046784973496196,0.532841668587232,4,1,3,413,8,Others,Germany
12604.0,79,2,254.17999999999998,0.6321733118230007,0.34454943535376814,0.20557732196358608,2,2,2,222,6,Need Attention,France
12607.0,60,1,1579.51,0.54528693247292,0.00023046784973496196,0.7379580548513482,3,1,4,314,8,Others,USA
12609.0,78,3,1126.8500000000001,0.6257202120304217,0.5369900898824614,0.654298225397557,2,3,4,234,9,Need Attention,Germany
12610.0,23,5,2099.54,0.30145194745333026,0.7432588153952524,0.8061765383728969,4,4,5,445,13,Champions,Italy
12611.0,52,1,1193.32,0.5047245909195667,0.00023046784973496196,0.6669739571329799,3,1,4,314,8,Others,Italy
12612.0,74,1,704.04,0.6102788660981793,0.00023046784973496196,0.5183221940539294,2,1,3,213,6,Hibernating,Germany
12613.0,57,5,3344.38,0.5270799723438581,0.7432588153952524,0.8870707536298686,3,4,5,345,12,Loyal Customers,Germany
12614.0,278,1,315.59999999999997,0.9184143811938235,0.00023046784973496196,0.2645770914957363,1,1,2,112,4,Hibernating,Germany
12615.0,2,4,2291.1899999999996,0.021663977875086424,0.6540677575478221,0.8225397557040793,5,4,5,545,14,Champions,France
12616.0,95,2,713.3,0.6745793961742337,0.34454943535376814,0.5238534224475686,2,2,3,223,7,Need Attention,France
12617.0,29,1,352.97999999999996,0.35791657063839594,0.00023046784973496196,0.3035261581009449,4,1,2,412,7,Others,France
12618.0,22,1,177.31,0.28693247292002766,0.00023046784973496196,0.1265268495044941,4,1,1,411,6,Others,Italy
12619.0,16,9,3641.24,0.21733118230006915,0.8944457248213874,0.9002074210647615,4,5,5,455,14,Champions,Germany
12620.0,15,3,1339.41,0.2041945148651763,0.5369900898824614,0.6978566489974648,4,3,4,434,11,Loyal Customers,France
